duration,sample_duration,total_sample,class
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
0.8960090702947846,4.5351473922902495e-05,19757,left
1.0,4.5351473922902495e-05,22050,left
0.7680272108843538,4.5351473922902495e-05,16935,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
0.8824036281179138,4.5351473922902495e-05,19457,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
0.7253968253968254,4.5351473922902495e-05,15995,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
0.8824036281179138,4.5351473922902495e-05,19457,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
0.8533786848072562,4.5351473922902495e-05,18817,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
0.9752834467120182,4.5351473922902495e-05,21505,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
1.0,4.5351473922902495e-05,22050,left
