duration,sample_duration,total_sample,class
1.0,4.5351473922902495e-05,22050,go
1.0,4.5351473922902495e-05,22050,go
1.0,4.5351473922902495e-05,22050,go
1.0,4.5351473922902495e-05,22050,go
1.0,4.5351473922902495e-05,22050,go
1.0,4.5351473922902495e-05,22050,go
1.0,4.5351473922902495e-05,22050,go
1.0,4.5351473922902495e-05,22050,go
1.0,4.5351473922902495e-05,22050,go
1.0,4.5351473922902495e-05,22050,go
1.0,4.5351473922902495e-05,22050,go
1.0,4.5351473922902495e-05,22050,go
1.0,4.5351473922902495e-05,22050,go
1.0,4.5351473922902495e-05,22050,go
1.0,4.5351473922902495e-05,22050,go
1.0,4.5351473922902495e-05,22050,go
1.0,4.5351473922902495e-05,22050,go
1.0,4.5351473922902495e-05,22050,go
1.0,4.5351473922902495e-05,22050,go
1.0,4.5351473922902495e-05,22050,go
1.0,4.5351473922902495e-05,22050,go
1.0,4.5351473922902495e-05,22050,go
1.0,4.5351473922902495e-05,22050,go
1.0,4.5351473922902495e-05,22050,go
1.0,4.5351473922902495e-05,22050,go
1.0,4.5351473922902495e-05,22050,go
1.0,4.5351473922902495e-05,22050,go
1.0,4.5351473922902495e-05,22050,go
1.0,4.5351473922902495e-05,22050,go
1.0,4.5351473922902495e-05,22050,go
0.7253968253968254,4.5351473922902495e-05,15995,go
1.0,4.5351473922902495e-05,22050,go
1.0,4.5351473922902495e-05,22050,go
1.0,4.5351473922902495e-05,22050,go
1.0,4.5351473922902495e-05,22050,go
1.0,4.5351473922902495e-05,22050,go
1.0,4.5351473922902495e-05,22050,go
1.0,4.5351473922902495e-05,22050,go
1.0,4.5351473922902495e-05,22050,go
1.0,4.5351473922902495e-05,22050,go
1.0,4.5351473922902495e-05,22050,go
1.0,4.5351473922902495e-05,22050,go
1.0,4.5351473922902495e-05,22050,go
1.0,4.5351473922902495e-05,22050,go
1.0,4.5351473922902495e-05,22050,go
1.0,4.5351473922902495e-05,22050,go
1.0,4.5351473922902495e-05,22050,go
1.0,4.5351473922902495e-05,22050,go
1.0,4.5351473922902495e-05,22050,go
1.0,4.5351473922902495e-05,22050,go
1.0,4.5351473922902495e-05,22050,go
1.0,4.5351473922902495e-05,22050,go
1.0,4.5351473922902495e-05,22050,go
1.0,4.5351473922902495e-05,22050,go
1.0,4.5351473922902495e-05,22050,go
