duration,sample_duration,total_sample,class
1.0,4.5351473922902495e-05,22050,right
1.0,4.5351473922902495e-05,22050,right
1.0,4.5351473922902495e-05,22050,right
1.0,4.5351473922902495e-05,22050,right
1.0,4.5351473922902495e-05,22050,right
1.0,4.5351473922902495e-05,22050,right
1.0,4.5351473922902495e-05,22050,right
1.0,4.5351473922902495e-05,22050,right
1.0,4.5351473922902495e-05,22050,right
1.0,4.5351473922902495e-05,22050,right
1.0,4.5351473922902495e-05,22050,right
1.0,4.5351473922902495e-05,22050,right
1.0,4.5351473922902495e-05,22050,right
1.0,4.5351473922902495e-05,22050,right
1.0,4.5351473922902495e-05,22050,right
1.0,4.5351473922902495e-05,22050,right
1.0,4.5351473922902495e-05,22050,right
1.0,4.5351473922902495e-05,22050,right
1.0,4.5351473922902495e-05,22050,right
1.0,4.5351473922902495e-05,22050,right
1.0,4.5351473922902495e-05,22050,right
1.0,4.5351473922902495e-05,22050,right
1.0,4.5351473922902495e-05,22050,right
1.0,4.5351473922902495e-05,22050,right
1.0,4.5351473922902495e-05,22050,right
1.0,4.5351473922902495e-05,22050,right
1.0,4.5351473922902495e-05,22050,right
1.0,4.5351473922902495e-05,22050,right
1.0,4.5351473922902495e-05,22050,right
0.64,4.5351473922902495e-05,14112,right
1.0,4.5351473922902495e-05,22050,right
1.0,4.5351473922902495e-05,22050,right
1.0,4.5351473922902495e-05,22050,right
1.0,4.5351473922902495e-05,22050,right
1.0,4.5351473922902495e-05,22050,right
0.8359637188208617,4.5351473922902495e-05,18433,right
1.0,4.5351473922902495e-05,22050,right
1.0,4.5351473922902495e-05,22050,right
1.0,4.5351473922902495e-05,22050,right
1.0,4.5351473922902495e-05,22050,right
1.0,4.5351473922902495e-05,22050,right
1.0,4.5351473922902495e-05,22050,right
1.0,4.5351473922902495e-05,22050,right
1.0,4.5351473922902495e-05,22050,right
1.0,4.5351473922902495e-05,22050,right
1.0,4.5351473922902495e-05,22050,right
1.0,4.5351473922902495e-05,22050,right
1.0,4.5351473922902495e-05,22050,right
1.0,4.5351473922902495e-05,22050,right
1.0,4.5351473922902495e-05,22050,right
1.0,4.5351473922902495e-05,22050,right
1.0,4.5351473922902495e-05,22050,right
1.0,4.5351473922902495e-05,22050,right
1.0,4.5351473922902495e-05,22050,right
1.0,4.5351473922902495e-05,22050,right
1.0,4.5351473922902495e-05,22050,right
1.0,4.5351473922902495e-05,22050,right
1.0,4.5351473922902495e-05,22050,right
1.0,4.5351473922902495e-05,22050,right
1.0,4.5351473922902495e-05,22050,right
1.0,4.5351473922902495e-05,22050,right
1.0,4.5351473922902495e-05,22050,right
1.0,4.5351473922902495e-05,22050,right
1.0,4.5351473922902495e-05,22050,right
1.0,4.5351473922902495e-05,22050,right
1.0,4.5351473922902495e-05,22050,right
1.0,4.5351473922902495e-05,22050,right
1.0,4.5351473922902495e-05,22050,right
1.0,4.5351473922902495e-05,22050,right
1.0,4.5351473922902495e-05,22050,right
1.0,4.5351473922902495e-05,22050,right
1.0,4.5351473922902495e-05,22050,right
1.0,4.5351473922902495e-05,22050,right
1.0,4.5351473922902495e-05,22050,right
