duration,sample_duration,total_sample,class
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
0.7253968253968254,4.5351473922902495e-05,15995,nine
1.0,4.5351473922902495e-05,22050,nine
0.9387301587301587,4.5351473922902495e-05,20699,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
0.8824036281179138,4.5351473922902495e-05,19457,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
0.9387301587301587,4.5351473922902495e-05,20699,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
0.64,4.5351473922902495e-05,14112,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
0.7430839002267574,4.5351473922902495e-05,16385,nine
1.0,4.5351473922902495e-05,22050,nine
0.6037641723356009,4.5351473922902495e-05,13313,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
0.5108843537414967,4.5351473922902495e-05,11265,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
0.7680272108843538,4.5351473922902495e-05,16935,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
1.0,4.5351473922902495e-05,22050,nine
